dim,seed,method,pipeline,norm,gh,norm_over_gh,file,status,error
104,82,bkz20_30_40,20+30+40,5817.6127406351125,2526.187161275129,2.3029222972135566,svp_dim104_seed82.txt,ok,
104,82,lll,LLL,8587.895551297766,2526.1871612751356,3.3995484115131362,svp_dim104_seed82.txt,ok,
104,85,bkz20,20,7416.919373971924,2515.3496834364196,2.948663330117616,svp_dim104_seed85.txt,ok,
104,85,bkz20_30,20+30,6969.04132574919,2515.3496834364014,2.7706053641926545,svp_dim104_seed85.txt,ok,
104,85,bkz20_30_40,20+30+40,5771.29855405176,2515.3496834364128,2.294431900286383,svp_dim104_seed85.txt,ok,
104,85,lll,LLL,7492.8589336781215,2515.349683436415,2.9788537884090704,svp_dim104_seed85.txt,ok,
104,228,bkz20,20,7004.1621911546235,2517.737397493797,2.781927216923694,svp_dim104_seed228.txt,ok,
104,228,bkz20_30,20+30,6786.474195044143,2517.737397493799,2.6954654610919793,svp_dim104_seed228.txt,ok,
104,228,bkz20_30_40,20+30+40,5950.396541407974,2517.737397493799,2.3633904581673626,svp_dim104_seed228.txt,ok,
104,228,lll,LLL,7962.472543123771,2517.7373974937927,3.1625508486507687,svp_dim104_seed228.txt,ok,
104,319,bkz20,20,6667.676356872759,2515.3793881788292,2.6507636932257173,svp_dim104_seed319.txt,ok,
104,319,bkz20_30,20+30,6241.0367728447145,2515.379388178827,2.4811512737103723,svp_dim104_seed319.txt,ok,
104,319,bkz20_30_40,20+30+40,5705.637562972258,2515.3793881788315,2.2683009926002518,svp_dim104_seed319.txt,ok,
104,319,lll,LLL,7468.409870916303,2515.3793881788315,2.969098779299266,svp_dim104_seed319.txt,ok,
104,4081,bkz20,20,7550.454754516445,2526.5078427197786,2.9884944850946518,svp_dim104_seed4081.txt,ok,
104,4081,bkz20_30,20+30,7087.955981804623,2526.5078427197877,2.8054359705348997,svp_dim104_seed4081.txt,ok,
104,4081,bkz20_30_40,20+30+40,5878.139331455153,2526.5078427197786,2.326586615748381,svp_dim104_seed4081.txt,ok,
104,4081,lll,LLL,7643.248458607116,2526.5078427197855,3.0252225341913683,svp_dim104_seed4081.txt,ok,
105,0,bkz20,20,7446.344606583813,2529.090203373964,2.9442779844902036,svp_dim105_seed0.txt,ok,
105,0,bkz20_30,20+30,7240.75493301631,2529.090203373977,2.862988011798335,svp_dim105_seed0.txt,ok,
105,0,bkz20_30_40,20+30+40,6103.2140712906385,2529.0902033739662,2.413205374465713,svp_dim105_seed0.txt,ok,
105,0,lll,LLL,8127.941006183549,2529.0902033739685,3.213780590087437,svp_dim105_seed0.txt,ok,
105,1,bkz20,20,7019.4177821241,2529.3715801008047,2.7751627468844853,svp_dim105_seed1.txt,ok,
105,1,bkz20_30,20+30,6383.7982424259035,2529.371580100816,2.5238673086425116,svp_dim105_seed1.txt,ok,
105,1,bkz20_30_40,20+30+40,6347.576624192891,2529.3715801008025,2.5095469064849394,svp_dim105_seed1.txt,ok,
105,1,lll,LLL,9061.677769596528,2529.3715801008025,3.5825806856086344,svp_dim105_seed1.txt,ok,
105,122,bkz20,20,7496.816724450449,2523.1121233225044,2.971257858560178,svp_dim105_seed122.txt,ok,
105,122,bkz20_30,20+30,7275.744566709304,2523.1121233224953,2.8836390184390326,svp_dim105_seed122.txt,ok,
105,122,bkz20_30_40,20+30+40,6639.4870283780265,2523.1121233224953,2.6314672927158655,svp_dim105_seed122.txt,ok,
105,122,lll,LLL,8204.429108719276,2523.1121233224953,3.2517100737939,svp_dim105_seed122.txt,ok,
105,169,bkz20,20,7291.995405922857,2530.023433461272,2.882184927412641,svp_dim105_seed169.txt,ok,
105,169,bkz20_30,20+30,6207.918894444417,2530.023433461256,2.453700156425639,svp_dim105_seed169.txt,ok,
105,169,bkz20_30_40,20+30+40,6162.507525350373,2530.0234334612855,2.4357511649287544,svp_dim105_seed169.txt,ok,
105,169,lll,LLL,8310.640408536521,2530.023433461263,3.284807681471526,svp_dim105_seed169.txt,ok,
105,185,bkz20,20,6060.318143464088,2536.412357747157,2.3893268478028022,svp_dim105_seed185.txt,ok,
105,185,bkz20_30,20+30,6060.318143464088,2536.4123577471455,2.389326847802813,svp_dim105_seed185.txt,ok,
105,185,bkz20_30_40,20+30+40,6060.318143464088,2536.412357747139,2.389326847802819,svp_dim105_seed185.txt,ok,
105,185,lll,LLL,10015.168545760973,2536.41235774715,3.9485569115648365,svp_dim105_seed185.txt,ok,
105,468,bkz20,20,8156.999264435425,2536.4676715088904,3.215889307819564,svp_dim105_seed468.txt,ok,
105,468,bkz20_30,20+30,7221.199277128416,2536.4676715088767,2.8469510407095857,svp_dim105_seed468.txt,ok,
105,468,bkz20_30_40,20+30+40,6112.420142627629,2536.4676715088835,2.4098159070923613,svp_dim105_seed468.txt,ok,
105,468,lll,LLL,9761.653702114201,2536.4676715088744,3.8485228145278363,svp_dim105_seed468.txt,ok,
105,997,bkz20,20,8446.006985552409,2535.118729999254,3.331602139815714,svp_dim105_seed997.txt,ok,
105,997,bkz20_30,20+30,7560.368774074447,2535.1187299992625,2.9822543159848953,svp_dim105_seed997.txt,ok,
105,997,bkz20_30_40,20+30+40,6657.564344413054,2535.118729999265,2.6261351255982337,svp_dim105_seed997.txt,ok,
105,997,lll,LLL,9700.9315016652,2535.1187299992694,3.826618211947807,svp_dim105_seed997.txt,ok,
105,1220,bkz20,20,7008.470945933924,2532.7136392775014,2.7671785855479527,svp_dim105_seed1220.txt,ok,
105,1220,bkz20_30,20+30,6132.443884781988,2532.7136392775105,2.4212938208566475,svp_dim105_seed1220.txt,ok,
105,1220,bkz20_30_40,20+30+40,5982.665543050186,2532.713639277513,2.3621563252436286,svp_dim105_seed1220.txt,ok,
105,1220,lll,LLL,9184.504178234118,2532.713639277515,3.6263492389349237,svp_dim105_seed1220.txt,ok,
105,7251,bkz20,20,7169.662544360083,2535.4692311102435,2.8277458296035394,svp_dim105_seed7251.txt,ok,
105,7251,bkz20_30,20+30,7073.229248370224,2535.469231110259,2.7897121217570136,svp_dim105_seed7251.txt,ok,
105,7251,bkz20_30_40,20+30+40,6187.893260230008,2535.4692311102567,2.4405317896602483,svp_dim105_seed7251.txt,ok,
105,7251,lll,LLL,7169.662544360083,2535.469231110248,2.8277458296035345,svp_dim105_seed7251.txt,ok,
106,0,bkz20,20,7699.920973620442,2539.144783957705,3.0324859859384454,svp_dim106_seed0.txt,ok,
106,0,bkz20_30,20+30,6406.670508150081,2539.1447839577163,2.523160769967645,svp_dim106_seed0.txt,ok,
106,0,bkz20_30_40,20+30+40,6406.670508150081,2539.1447839577095,2.5231607699676517,svp_dim106_seed0.txt,ok,
106,0,lll,LLL,7742.7059223504075,2539.1447839577027,3.0493361273720048,svp_dim106_seed0.txt,ok,
106,1,bkz20,20,7393.78624251473,2539.310226054616,2.9117301882419553,svp_dim106_seed1.txt,ok,
106,1,bkz20_30,20+30,7279.386856047699,2539.310226054616,2.866678825358746,svp_dim106_seed1.txt,ok,
106,1,bkz20_30_40,20+30+40,6163.6023557656645,2539.3102260546143,2.4272742623268204,svp_dim106_seed1.txt,ok,
106,1,lll,LLL,9271.331188130427,2539.310226054625,3.6511219042879492,svp_dim106_seed1.txt,ok,
106,2,bkz20,20,7939.257396003727,2547.3158061500926,3.116715005197095,svp_dim106_seed2.txt,ok,
106,2,bkz20_30,20+30,6767.426837432381,2547.3158061500926,2.6566893751821015,svp_dim106_seed2.txt,ok,
106,2,bkz20_30_40,20+30+40,6413.260559185163,2547.315806150086,2.5176542867992158,svp_dim106_seed2.txt,ok,
106,2,lll,LLL,8002.037053150897,2547.3158061500767,3.1413604209699044,svp_dim106_seed2.txt,ok,
106,3,bkz20,20,6965.070853910961,2535.7760321905075,2.7467216211103023,svp_dim106_seed3.txt,ok,
106,3,bkz20_30,20+30,6965.070853910961,2535.7760321904984,2.746721621110312,svp_dim106_seed3.txt,ok,
106,3,bkz20_30_40,20+30+40,6274.957290691306,2535.7760321905075,2.4745707866284783,svp_dim106_seed3.txt,ok,
106,3,lll,LLL,9312.760600380536,2535.7760321904875,3.672548554036085,svp_dim106_seed3.txt,ok,
106,5,bkz20,20,6416.1269469984745,2537.5959729813258,2.5284273049426416,svp_dim106_seed5.txt,ok,
106,5,bkz20_30,20+30,6416.1269469984745,2537.595972981344,2.528427304942624,svp_dim106_seed5.txt,ok,
106,5,bkz20_30_40,20+30+40,5869.986797259428,2537.595972981344,2.3132077997282448,svp_dim106_seed5.txt,ok,
106,5,lll,LLL,8381.742778205495,2537.595972981328,3.303024936770408,svp_dim106_seed5.txt,ok,
106,8,bkz20,20,7436.1994997444735,2540.122655405831,2.9274962309079537,svp_dim106_seed8.txt,ok,
106,8,bkz20_30,20+30,6842.339877556505,2540.12265540582,2.6937045197383767,svp_dim106_seed8.txt,ok,
106,8,bkz20_30_40,20+30+40,6057.783753155938,2540.122655405829,2.3848390707684555,svp_dim106_seed8.txt,ok,
106,8,lll,LLL,9515.272881005569,2540.12265540582,3.7459895335193454,svp_dim106_seed8.txt,ok,
106,73,bkz20,20,7613.55790678707,2540.5622344730045,2.996800394604925,svp_dim106_seed73.txt,ok,
106,73,bkz20_30,20+30,7364.119702992344,2540.5622344730023,2.8986181102231137,svp_dim106_seed73.txt,ok,
106,73,bkz20_30_40,20+30+40,6047.336603828174,2540.5622344730136,2.3803142949114044,svp_dim106_seed73.txt,ok,
106,73,lll,LLL,7801.977185303738,2540.562234473,3.070964796468423,svp_dim106_seed73.txt,ok,
106,513,bkz20,20,6947.2146936740055,2547.0217695096862,2.727583555366069,svp_dim106_seed513.txt,ok,
106,513,bkz20_30,20+30,6818.0352741827255,2547.021769509697,2.6768657244320293,svp_dim106_seed513.txt,ok,
106,513,bkz20_30_40,20+30+40,6322.259010828328,2547.021769509684,2.4822163228096,svp_dim106_seed513.txt,ok,
106,513,lll,LLL,7522.007311881579,2547.0217695096994,2.9532559956602027,svp_dim106_seed513.txt,ok,
106,563,bkz20,20,7212.430311621733,2545.222288577149,2.8337133239759917,svp_dim106_seed563.txt,ok,
106,563,bkz20_30,20+30,6846.279062381256,2545.22228857714,2.6898550641753745,svp_dim106_seed563.txt,ok,
106,563,bkz20_30_40,20+30+40,6346.079734765391,2545.22228857714,2.493330253803903,svp_dim106_seed563.txt,ok,
106,563,lll,LLL,7212.430311621733,2545.2222885771557,2.833713323975984,svp_dim106_seed563.txt,ok,
107,0,bkz20,20,7117.502651913798,2548.805051259509,2.7924860900588047,svp_dim107_seed0.txt,ok,
107,0,bkz20_30,20+30,6646.166564268457,2548.805051259516,2.607561751725261,svp_dim107_seed0.txt,ok,
107,0,bkz20_30_40,20+30+40,6423.7564555328545,2548.805051259509,2.5203012103097144,svp_dim107_seed0.txt,ok,
107,0,lll,LLL,7117.502651913798,2548.8050512595046,2.79248609005881,svp_dim107_seed0.txt,ok,
107,1,bkz20,20,7784.256226512589,2549.9861126742194,3.052666125443754,svp_dim107_seed1.txt,ok,
107,1,bkz20_30,20+30,7308.653227510523,2549.986112674208,2.866154129696742,svp_dim107_seed1.txt,ok,
107,1,bkz20_30_40,20+30+40,7188.2306585139595,2549.9861126742057,2.818929335648641,svp_dim107_seed1.txt,ok,
107,1,lll,LLL,8211.245033489125,2549.986112674199,3.2201136283357643,svp_dim107_seed1.txt,ok,
107,9,bkz20,20,7206.279414510655,2546.839504617094,2.8294988362818283,svp_dim107_seed9.txt,ok,
107,9,bkz20_30,20+30,6952.921040828809,2546.8395046171117,2.730019315400128,svp_dim107_seed9.txt,ok,
107,9,bkz20_30_40,20+30+40,6618.092323320966,2546.839504617085,2.598550992837686,svp_dim107_seed9.txt,ok,
107,9,lll,LLL,7206.279414510655,2546.839504617105,2.829498836281816,svp_dim107_seed9.txt,ok,
107,28,bkz20,20,8229.92223535557,2561.5053225106067,3.2129241204500723,svp_dim107_seed28.txt,ok,
107,28,bkz20_30,20+30,6440.017468920401,2561.505322510627,2.514153459813349,svp_dim107_seed28.txt,ok,
107,28,bkz20_30_40,20+30+40,6440.017468920401,2561.5053225106203,2.5141534598133557,svp_dim107_seed28.txt,ok,
107,28,lll,LLL,10359.207160782147,2561.505322510641,4.04418724792211,svp_dim107_seed28.txt,ok,
107,77,bkz20,20,8617.373787877594,2562.311833812622,3.363124532370157,svp_dim107_seed77.txt,ok,
107,77,bkz20_30,20+30,8080.189044818201,2562.3118338126355,3.153476067272868,svp_dim107_seed77.txt,ok,
107,77,bkz20_30_40,20+30+40,6708.445423494183,2562.311833812624,2.6181221719263834,svp_dim107_seed77.txt,ok,
107,77,lll,LLL,8617.373787877594,2562.3118338126474,3.363124532370124,svp_dim107_seed77.txt,ok,
107,130,bkz20,20,7791.132972809541,2551.1406597303726,3.053980164948246,svp_dim107_seed130.txt,ok,
107,130,bkz20_30,20+30,6444.069987205286,2551.1406597303726,2.5259563649016332,svp_dim107_seed130.txt,ok,
107,130,bkz20_30_40,20+30+40,6260.629361334205,2551.1406597303726,2.454051029078061,svp_dim107_seed130.txt,ok,
107,130,lll,LLL,8442.177444237948,2551.140659730361,3.309177568096237,svp_dim107_seed130.txt,ok,
107,360,bkz20,20,8091.2041131094975,2561.0752541636507,3.159299633993682,svp_dim107_seed360.txt,ok,
107,360,bkz20_30,20+30,7726.224692564927,2561.075254163635,3.0167894051547752,svp_dim107_seed360.txt,ok,
107,360,bkz20_30_40,20+30+40,6431.100216914671,2561.075254163635,2.511093809703324,svp_dim107_seed360.txt,ok,
107,360,lll,LLL,9940.76415573773,2561.075254163644,3.8814806943203357,svp_dim107_seed360.txt,ok,
107,518,bkz20,20,7307.319275904119,2562.8005089405137,2.851302413282661,svp_dim107_seed518.txt,ok,
107,518,bkz20_30,20+30,6920.12586590735,2562.8005089405,2.7002202636397294,svp_dim107_seed518.txt,ok,
107,518,bkz20_30_40,20+30+40,6920.12586590735,2562.800508940498,2.700220263639732,svp_dim107_seed518.txt,ok,
107,518,lll,LLL,7307.319275904119,2562.800508940507,2.851302413282669,svp_dim107_seed518.txt,ok,
107,1340,bkz20,20,8079.628580572253,2550.5857021749025,3.1677542039393916,svp_dim107_seed1340.txt,ok,
107,1340,bkz20_30,20+30,7194.266606124635,2550.585702174914,2.820633158881899,svp_dim107_seed1340.txt,ok,
107,1340,bkz20_30_40,20+30+40,6740.164018775804,2550.585702174916,2.6425946060265226,svp_dim107_seed1340.txt,ok,
107,1340,lll,LLL,9787.823149199216,2550.585702174907,3.837480599398425,svp_dim107_seed1340.txt,ok,
108,0,bkz20,20,8843.671522620007,2572.7424936308016,3.437449159608396,svp_dim108_seed0.txt,ok,
108,0,bkz20_30,20+30,7300.6681885975395,2572.7424936308084,2.8376987617965606,svp_dim108_seed0.txt,ok,
108,0,bkz20_30_40,20+30+40,6239.704560313734,2572.7424936308084,2.4253125121387056,svp_dim108_seed0.txt,ok,
108,0,lll,LLL,10170.225120418916,2572.7424936308153,3.9530676488598195,svp_dim108_seed0.txt,ok,
108,1,bkz20,20,7958.360698033225,2559.33010830701,3.1095483432176945,svp_dim108_seed1.txt,ok,
108,1,bkz20_30,20+30,7389.29198232145,2559.330108307019,2.8871976922154134,svp_dim108_seed1.txt,ok,
108,1,bkz20_30_40,20+30+40,7177.462573918447,2559.3301083070055,2.8044301712475583,svp_dim108_seed1.txt,ok,
108,1,lll,LLL,8055.067969918059,2559.3301083070146,3.147334509047155,svp_dim108_seed1.txt,ok,
108,2,bkz20,20,6794.967770342987,2569.573958239055,2.6443947054163095,svp_dim108_seed2.txt,ok,
108,2,bkz20_30,20+30,6794.967770342987,2569.573958239055,2.6443947054163095,svp_dim108_seed2.txt,ok,
108,2,bkz20_30_40,20+30+40,6388.227297145898,2569.5739582390643,2.4861036891593367,svp_dim108_seed2.txt,ok,
108,2,lll,LLL,8590.627159876054,2569.5739582390597,3.343210703210601,svp_dim108_seed2.txt,ok,
108,3,bkz20,20,8239.700479993184,2564.778925513945,3.2126357550844524,svp_dim108_seed3.txt,ok,
108,3,bkz20_30,20+30,7770.765341972436,2564.7789255139496,3.029799280035519,svp_dim108_seed3.txt,ok,
108,3,bkz20_30_40,20+30+40,7317.664244825666,2564.778925513943,2.8531364524368574,svp_dim108_seed3.txt,ok,
108,3,lll,LLL,9963.775940877045,2564.7789255139382,3.884847868079107,svp_dim108_seed3.txt,ok,
108,5,bkz20,20,9223.410486365656,2568.496617939307,3.5909763018358793,svp_dim108_seed5.txt,ok,
108,5,bkz20_30,20+30,7874.9909206296825,2568.496617939309,3.0659923262611675,svp_dim108_seed5.txt,ok,
108,5,bkz20_30_40,20+30+40,6771.337977091376,2568.496617939295,2.63630402695411,svp_dim108_seed5.txt,ok,
108,5,lll,LLL,9223.410486365656,2568.4966179393136,3.59097630183587,svp_dim108_seed5.txt,ok,
108,8,bkz20,20,6847.643171194008,2572.5151757578387,2.6618475318330264,svp_dim108_seed8.txt,ok,
108,8,bkz20_30,20+30,6847.643171194008,2572.5151757578274,2.6618475318330383,svp_dim108_seed8.txt,ok,
108,8,bkz20_30_40,20+30+40,6847.643171194008,2572.515175757809,2.661847531833057,svp_dim108_seed8.txt,ok,
108,8,lll,LLL,8046.485506107616,2572.5151757578524,3.1278670703029587,svp_dim108_seed8.txt,ok,
108,13,bkz20,20,7280.751609552411,2570.4810889671844,2.8324470624593494,svp_dim108_seed13.txt,ok,
108,13,bkz20_30,20+30,7280.751609552411,2570.4810889671935,2.832447062459339,svp_dim108_seed13.txt,ok,
108,13,bkz20_30_40,20+30+40,7280.751609552411,2570.481088967191,2.832447062459342,svp_dim108_seed13.txt,ok,
108,13,lll,LLL,8575.600328839957,2570.4810889672026,3.3361849521661178,svp_dim108_seed13.txt,ok,
108,21,bkz20,20,7288.2464283255395,2564.8328629859525,2.841606770368903,svp_dim108_seed21.txt,ok,
108,21,bkz20_30,20+30,6966.193867529106,2564.832862985964,2.7160420345749556,svp_dim108_seed21.txt,ok,
108,21,bkz20_30_40,20+30+40,6966.193867529106,2564.8328629859616,2.716042034574958,svp_dim108_seed21.txt,ok,
108,21,lll,LLL,7288.2464283255395,2564.8328629859525,2.841606770368903,svp_dim108_seed21.txt,ok,
108,371,bkz20,20,7628.5267253906995,2572.1694096837446,2.9657948254382855,svp_dim108_seed371.txt,ok,
108,371,bkz20_30,20+30,7628.5267253906995,2572.1694096837514,2.9657948254382775,svp_dim108_seed371.txt,ok,
108,371,bkz20_30_40,20+30+40,6838.641677994243,2572.1694096837355,2.6587057805166485,svp_dim108_seed371.txt,ok,
108,371,lll,LLL,9484.733944608033,2572.1694096837446,3.687445278254129,svp_dim108_seed371.txt,ok,
109,0,bkz20,20,9052.016847089933,2570.9013025857007,3.5209507412773133,svp_dim109_seed0.txt,ok,
109,0,bkz20_30,20+30,6324.267783704293,2570.901302585696,2.4599418800494712,svp_dim109_seed0.txt,ok,
109,0,bkz20_30_40,20+30+40,6324.267783704293,2570.901302585696,2.4599418800494712,svp_dim109_seed0.txt,ok,
109,0,lll,LLL,11779.944736712483,2570.9013025856893,4.582029160304512,svp_dim109_seed0.txt,ok,
109,1,bkz20,20,8178.018830988353,2582.987515536564,3.1661085397424125,svp_dim109_seed1.txt,ok,
109,1,bkz20_30,20+30,7925.064100687132,2582.9875155365594,3.068177470087722,svp_dim109_seed1.txt,ok,
109,1,bkz20_30_40,20+30+40,6960.508889441922,2582.987515536555,2.694751270602266,svp_dim109_seed1.txt,ok,
109,1,lll,LLL,9683.185994289279,2582.9875155365803,3.748831899513742,svp_dim109_seed1.txt,ok,
109,2,bkz20,20,9149.874807886716,2578.8525710041467,3.5480410593320433,svp_dim109_seed2.txt,ok,
109,2,bkz20_30,20+30,6917.358672210083,2578.8525710041467,2.682339715727379,svp_dim109_seed2.txt,ok,
109,2,bkz20_30_40,20+30+40,6917.358672210083,2578.8525710041326,2.682339715727393,svp_dim109_seed2.txt,ok,
109,2,lll,LLL,11148.209811445062,2578.852571004135,4.322934136209366,svp_dim109_seed2.txt,ok,
109,3,bkz20,20,8633.136162484632,2585.035921668392,3.3396581030536603,svp_dim109_seed3.txt,ok,
109,3,bkz20_30,20+30,8180.577241246491,2585.0359216684124,3.1645893864278105,svp_dim109_seed3.txt,ok,
109,3,bkz20_30_40,20+30+40,6870.906563183636,2585.0359216684265,2.657953998081789,svp_dim109_seed3.txt,ok,
109,3,lll,LLL,8974.157397772777,2585.0359216684055,3.471579378278339,svp_dim109_seed3.txt,ok,
109,5,bkz20,20,8112.115075613754,2581.136793559875,3.1428458560794117,svp_dim109_seed5.txt,ok,
109,5,bkz20_30,20+30,6497.041942299589,2581.136793559875,2.5171242215872414,svp_dim109_seed5.txt,ok,
109,5,bkz20_30_40,20+30+40,6497.041942299589,2581.136793559889,2.517124221587228,svp_dim109_seed5.txt,ok,
109,5,lll,LLL,8908.964249563476,2581.136793559873,3.4515660974621727,svp_dim109_seed5.txt,ok,
109,8,bkz20,20,8958.66697673265,2574.7321733165813,3.479455871013081,svp_dim109_seed8.txt,ok,
109,8,bkz20_30,20+30,6957.692864736133,2574.7321733165563,2.702297713464236,svp_dim109_seed8.txt,ok,
109,8,bkz20_30_40,20+30+40,6957.692864736133,2574.732173316588,2.7022977134642026,svp_dim109_seed8.txt,ok,
109,8,lll,LLL,9244.970524560913,2574.732173316563,3.5906532805127784,svp_dim109_seed8.txt,ok,
109,9,bkz20,20,8625.570879657756,2579.6374235025246,3.3437144309785656,svp_dim109_seed9.txt,ok,
109,9,bkz20_30,20+30,8124.94024593412,2579.6374235025405,3.1496442763271606,svp_dim109_seed9.txt,ok,
109,9,bkz20_30_40,20+30+40,7054.703041234271,2579.6374235025314,2.7347653499520366,svp_dim109_seed9.txt,ok,
109,9,lll,LLL,8625.570879657756,2579.637423502527,3.3437144309785625,svp_dim109_seed9.txt,ok,
109,13,bkz20,20,8430.876526198213,2586.6778737986588,3.2593453601615545,svp_dim109_seed13.txt,ok,
109,13,bkz20_30,20+30,7301.20832465422,2586.677873798652,2.822619854838001,svp_dim109_seed13.txt,ok,
109,13,bkz20_30_40,20+30+40,6519.8699373530435,2586.6778737986447,2.520557354046695,svp_dim109_seed13.txt,ok,
109,13,lll,LLL,8559.00776959573,2586.6778737986333,3.308880420052655,svp_dim109_seed13.txt,ok,
109,53,bkz20,20,8883.934263601912,2585.835313542232,3.4356148734902097,svp_dim109_seed53.txt,ok,
109,53,bkz20_30,20+30,8100.510292567987,2585.835313542246,3.1326474080328723,svp_dim109_seed53.txt,ok,
109,53,bkz20_30_40,20+30+40,7283.409984341129,2585.835313542253,2.816656554343292,svp_dim109_seed53.txt,ok,
109,53,lll,LLL,10221.556584004209,2585.83531354226,3.9529031607206258,svp_dim109_seed53.txt,ok,
110,0,bkz20,20,8097.461639304009,2592.0089974973457,3.1240098499358315,svp_dim110_seed0.txt,ok,
110,0,bkz20_30,20+30,6101.635764284856,2592.008997497362,2.3540179722277625,svp_dim110_seed0.txt,ok,
110,0,bkz20_30_40,20+30+40,6101.635764284856,2592.0089974973366,2.3540179722277856,svp_dim110_seed0.txt,ok,
110,0,lll,LLL,9615.78608331113,2592.008997497355,3.7097811360205135,svp_dim110_seed0.txt,ok,
110,1,bkz20,20,8230.384195163671,2586.2913705354426,3.1823112774256854,svp_dim110_seed1.txt,ok,
110,1,bkz20_30,20+30,7494.223442091915,2586.2913705354404,2.897671750163395,svp_dim110_seed1.txt,ok,
110,1,bkz20_30_40,20+30+40,7494.223442091915,2586.2913705354267,2.8976717501634104,svp_dim110_seed1.txt,ok,
110,1,lll,LLL,9552.492554302253,2586.291370535429,3.6935098122082977,svp_dim110_seed1.txt,ok,
110,2,bkz20,20,7335.825652235741,2589.0052616417797,2.833453357906208,svp_dim110_seed2.txt,ok,
110,2,bkz20_30,20+30,7335.825652235741,2589.0052616417843,2.8334533579062025,svp_dim110_seed2.txt,ok,
110,2,bkz20_30_40,20+30+40,6891.844745784687,2589.0052616417934,2.6619662956630252,svp_dim110_seed2.txt,ok,
110,2,lll,LLL,9439.56974655095,2589.0052616417843,3.646021847234473,svp_dim110_seed2.txt,ok,
110,3,bkz20,20,8797.00454700349,2596.118778855781,3.3885215956415906,svp_dim110_seed3.txt,ok,
110,3,bkz20_30,20+30,7586.464196185199,2596.1187788557695,2.9222330880904104,svp_dim110_seed3.txt,ok,
110,3,bkz20_30_40,20+30+40,7459.854221095751,2596.118778855781,2.873464142647442,svp_dim110_seed3.txt,ok,
110,3,lll,LLL,8867.4208200581,2596.118778855744,3.4156452671886113,svp_dim110_seed3.txt,ok,
110,4,bkz20,20,8344.373733240865,2590.9124541976075,3.2206312952496408,svp_dim110_seed4.txt,ok,
110,4,bkz20_30,20+30,8131.181095019347,2590.9124541976075,3.1383465241543766,svp_dim110_seed4.txt,ok,
110,4,bkz20_30_40,20+30+40,6689.969581395721,2590.912454197621,2.5820901708033728,svp_dim110_seed4.txt,ok,
110,4,lll,LLL,8344.373733240865,2590.9124541976166,3.220631295249629,svp_dim110_seed4.txt,ok,
110,5,bkz20,20,8968.558078085898,2586.262932322699,3.4677673201739467,svp_dim110_seed5.txt,ok,
110,5,bkz20_30,20+30,7766.789426783758,2586.262932322699,3.0030935098344687,svp_dim110_seed5.txt,ok,
110,5,bkz20_30_40,20+30+40,6465.154367839956,2586.262932322699,2.4998055251998914,svp_dim110_seed5.txt,ok,
110,5,lll,LLL,10126.746417285267,2586.262932322692,3.9155904416070166,svp_dim110_seed5.txt,ok,
110,41,bkz20,20,8277.838546383955,2587.2183427555365,3.199512932320811,svp_dim110_seed41.txt,ok,
110,41,bkz20_30,20+30,8277.838546383955,2587.2183427555296,3.1995129323208196,svp_dim110_seed41.txt,ok,
110,41,bkz20_30_40,20+30+40,7160.69877875058,2587.2183427555433,2.767721092733134,svp_dim110_seed41.txt,ok,
110,41,lll,LLL,10108.432123727205,2587.2183427555246,3.9070657302781755,svp_dim110_seed41.txt,ok,
110,42,bkz20,20,8782.397451721255,2592.9854076510032,3.386982983323947,svp_dim110_seed42.txt,ok,
110,42,bkz20_30,20+30,7764.17696861683,2592.98540765101,2.994300294057733,svp_dim110_seed42.txt,ok,
110,42,bkz20_30_40,20+30+40,7210.485143178649,2592.985407650994,2.780765800649331,svp_dim110_seed42.txt,ok,
110,42,lll,LLL,8927.987735206623,2592.985407651015,3.4431307283346753,svp_dim110_seed42.txt,ok,
110,83,bkz20,20,7783.70400259414,2594.0155615858357,3.00063890049897,svp_dim110_seed83.txt,ok,
110,83,bkz20_30,20+30,7074.756674260953,2594.015561585831,2.727337792043104,svp_dim110_seed83.txt,ok,
110,83,bkz20_30_40,20+30+40,7074.756674260953,2594.0155615858403,2.727337792043094,svp_dim110_seed83.txt,ok,
110,83,lll,LLL,7783.70400259414,2594.0155615858403,3.0006389004989646,svp_dim110_seed83.txt,ok,
111,0,bkz20,20,8720.816704873458,2604.8115516180314,3.3479645387230974,svp_dim111_seed0.txt,ok,
111,0,bkz20_30,20+30,7494.852833778658,2604.811551618066,2.8773109629074622,svp_dim111_seed0.txt,ok,
111,0,bkz20_30_40,20+30+40,7353.117910111327,2604.8115516180733,2.8228982267618057,svp_dim111_seed0.txt,ok,
111,0,lll,LLL,10422.679837738478,2604.811551618071,4.001318187975657,svp_dim111_seed0.txt,ok,
111,1,bkz20,20,9574.429904699293,2606.138677566045,3.6737990910142795,svp_dim111_seed1.txt,ok,
111,1,bkz20_30,20+30,8509.859634565075,2606.138677566045,3.265313433939249,svp_dim111_seed1.txt,ok,
111,1,bkz20_30_40,20+30+40,7735.015513882308,2606.138677566054,2.9679984340304775,svp_dim111_seed1.txt,ok,
111,1,lll,LLL,10517.14524003544,2606.138677566038,4.035527859882637,svp_dim111_seed1.txt,ok,
111,8,bkz20,20,7661.6306358372485,2605.008270852725,2.9411156661430806,svp_dim111_seed8.txt,ok,
