dim,seed,method,pipeline,norm,gh,norm_over_gh,log_det,file,status,error
81,0,bkz20_30_40,20+30+40,4110.304854873903,2293.1690856335777,1.7924124656243003,560.9400749584167,svp_dim81_seed0.txt,ok,
81,1,lll,LLL,3679.2069797715917,2288.5768177031314,1.6076397136033778,560.7777028693592,svp_dim81_seed1.txt,ok,
81,1,bkz20,20,3679.2069797715917,2288.5768177031314,1.6076397136033778,560.7777028693592,svp_dim81_seed1.txt,ok,
81,1,bkz20_30,20+30,3679.2069797715917,2288.5768177031314,1.6076397136033778,560.7777028693592,svp_dim81_seed1.txt,ok,
81,1,bkz20_30_40,20+30+40,3679.2069797715917,2288.5768177031314,1.6076397136033778,560.7777028693592,svp_dim81_seed1.txt,ok,
81,71,lll,LLL,4566.85143178536,2306.4001547116736,1.9800776645179632,561.4060836194046,svp_dim81_seed71.txt,ok,
81,71,bkz20,20,4566.85143178536,2306.4001547116736,1.9800776645179632,561.4060836194046,svp_dim81_seed71.txt,ok,
81,71,bkz20_30,20+30,4566.85143178536,2306.4001547116736,1.9800776645179632,561.4060836194046,svp_dim81_seed71.txt,ok,
81,71,bkz20_30_40,20+30+40,4566.85143178536,2306.4001547116736,1.9800776645179632,561.4060836194046,svp_dim81_seed71.txt,ok,
81,299,lll,LLL,4031.630687451416,2302.9032007026644,1.7506731009020615,561.2831785696676,svp_dim81_seed299.txt,ok,
81,299,bkz20,20,4031.630687451416,2302.9032007026644,1.7506731009020615,561.2831785696676,svp_dim81_seed299.txt,ok,
81,299,bkz20_30,20+30,4031.630687451416,2302.9032007026644,1.7506731009020615,561.2831785696676,svp_dim81_seed299.txt,ok,
81,299,bkz20_30_40,20+30+40,4031.630687451416,2302.9032007026644,1.7506731009020615,561.2831785696676,svp_dim81_seed299.txt,ok,
81,4174,lll,LLL,4273.092322896845,2299.5567237092505,1.858224360738632,561.1653873498906,svp_dim81_seed4174.txt,ok,
81,4174,bkz20,20,4273.092322896845,2299.5567237092505,1.858224360738632,561.1653873498906,svp_dim81_seed4174.txt,ok,
81,4174,bkz20_30,20+30,4273.092322896845,2299.5567237092505,1.858224360738632,561.1653873498906,svp_dim81_seed4174.txt,ok,
81,4174,bkz20_30_40,20+30+40,4273.092322896845,2299.5567237092505,1.858224360738632,561.1653873498906,svp_dim81_seed4174.txt,ok,
81,3273,lll,LLL,4452.605978525386,2293.356295443249,1.9415238649888054,560.9466873690465,svp_dim81_seed3273.txt,ok,
81,3273,bkz20,20,4452.605978525386,2293.356295443249,1.9415238649888054,560.9466873690465,svp_dim81_seed3273.txt,ok,
81,3273,bkz20_30,20+30,4285.0725781484725,2293.356295443249,1.8684722416061712,560.9466873690465,svp_dim81_seed3273.txt,ok,
81,3273,bkz20_30_40,20+30+40,4285.0725781484725,2293.356295443249,1.8684722416061712,560.9466873690465,svp_dim81_seed3273.txt,ok,
81,6473,lll,LLL,4349.052770431742,2288.774348805019,1.9001666864636109,560.7846938205364,svp_dim81_seed6473.txt,ok,
81,6473,bkz20,20,4349.052770431742,2288.774348805019,1.9001666864636109,560.7846938205364,svp_dim81_seed6473.txt,ok,
81,6473,bkz20_30,20+30,4349.052770431742,2288.774348805019,1.9001666864636109,560.7846938205364,svp_dim81_seed6473.txt,ok,
81,6473,bkz20_30_40,20+30+40,4349.052770431742,2288.774348805019,1.9001666864636109,560.7846938205364,svp_dim81_seed6473.txt,ok,
81,7137,lll,LLL,4326.963253830565,2303.4525691218455,1.8784685701082835,561.3024991972475,svp_dim81_seed7137.txt,ok,
81,7137,bkz20,20,4326.963253830565,2303.4525691218455,1.8784685701082835,561.3024991972475,svp_dim81_seed7137.txt,ok,
81,7137,bkz20_30,20+30,4326.963253830565,2303.4525691218455,1.8784685701082835,561.3024991972475,svp_dim81_seed7137.txt,ok,
81,7137,bkz20_30_40,20+30+40,4326.963253830565,2303.4525691218455,1.8784685701082835,561.3024991972475,svp_dim81_seed7137.txt,ok,
81,9152,lll,LLL,4411.0951021260025,2304.67528034453,1.9139768364533245,561.3454839470622,svp_dim81_seed9152.txt,ok,
81,9152,bkz20,20,4411.0951021260025,2304.67528034453,1.9139768364533245,561.3454839470622,svp_dim81_seed9152.txt,ok,
81,9152,bkz20_30,20+30,4411.0951021260025,2304.67528034453,1.9139768364533245,561.3454839470622,svp_dim81_seed9152.txt,ok,
81,9152,bkz20_30_40,20+30+40,4411.0951021260025,2304.67528034453,1.9139768364533245,561.3454839470622,svp_dim81_seed9152.txt,ok,
82,0,lll,LLL,4603.097218178212,2302.685922836446,1.999012185086936,567.7298976138356,svp_dim82_seed0.txt,ok,
82,0,bkz20,20,4603.097218178212,2302.685922836446,1.999012185086936,567.7298976138356,svp_dim82_seed0.txt,ok,
82,0,bkz20_30,20+30,4603.097218178212,2302.685922836446,1.999012185086936,567.7298976138356,svp_dim82_seed0.txt,ok,
82,0,bkz20_30_40,20+30+40,4603.097218178212,2302.685922836446,1.999012185086936,567.7298976138356,svp_dim82_seed0.txt,ok,
82,1,lll,LLL,4659.839911413262,2313.091967143116,2.0145502114075464,568.0996281767566,svp_dim82_seed1.txt,ok,
82,1,bkz20,20,4659.839911413262,2313.091967143116,2.0145502114075464,568.0996281767566,svp_dim82_seed1.txt,ok,
82,1,bkz20_30,20+30,4511.414523184492,2313.091967143116,1.9503826857159117,568.0996281767566,svp_dim82_seed1.txt,ok,
82,1,bkz20_30_40,20+30+40,4477.114807551845,2313.091967143116,1.9355541721419312,568.0996281767566,svp_dim82_seed1.txt,ok,
82,93,lll,LLL,4536.756109821199,2305.6645523932843,1.9676566155783752,567.8358998196085,svp_dim82_seed93.txt,ok,
82,93,bkz20,20,4536.756109821199,2305.6645523932843,1.9676566155783752,567.8358998196085,svp_dim82_seed93.txt,ok,
82,93,bkz20_30,20+30,4536.756109821199,2305.6645523932843,1.9676566155783752,567.8358998196085,svp_dim82_seed93.txt,ok,
82,93,bkz20_30_40,20+30+40,4536.756109821199,2305.6645523932843,1.9676566155783752,567.8358998196085,svp_dim82_seed93.txt,ok,
82,155,lll,LLL,4591.979094029064,2309.3766705764115,1.9884062883873006,567.9678135954366,svp_dim82_seed155.txt,ok,
82,155,bkz20,20,4591.979094029064,2309.3766705764115,1.9884062883873006,567.9678135954366,svp_dim82_seed155.txt,ok,
82,155,bkz20_30,20+30,4591.979094029064,2309.3766705764115,1.9884062883873006,567.9678135954366,svp_dim82_seed155.txt,ok,
82,155,bkz20_30_40,20+30+40,4377.681007108668,2309.3766705764115,1.8956115140870529,567.9678135954366,svp_dim82_seed155.txt,ok,
82,2896,lll,LLL,4890.694735924539,2305.080418069908,2.121702435015096,567.8151226935345,svp_dim82_seed2896.txt,ok,
82,2896,bkz20,20,4890.694735924539,2305.080418069908,2.121702435015096,567.8151226935345,svp_dim82_seed2896.txt,ok,
82,2896,bkz20_30,20+30,4890.694735924539,2305.080418069908,2.121702435015096,567.8151226935345,svp_dim82_seed2896.txt,ok,
82,2896,bkz20_30_40,20+30+40,4890.694735924539,2305.080418069908,2.121702435015096,567.8151226935345,svp_dim82_seed2896.txt,ok,
82,5850,lll,LLL,4570.507083464589,2308.981455971986,1.9794472890387913,567.9537793448419,svp_dim82_seed5850.txt,ok,
82,5850,bkz20,20,4570.507083464589,2308.981455971986,1.9794472890387913,567.9537793448419,svp_dim82_seed5850.txt,ok,
82,5850,bkz20_30,20+30,4570.507083464589,2308.981455971986,1.9794472890387913,567.9537793448419,svp_dim82_seed5850.txt,ok,
82,5850,bkz20_30_40,20+30+40,4570.507083464589,2308.981455971986,1.9794472890387913,567.9537793448419,svp_dim82_seed5850.txt,ok,
82,5001,lll,LLL,4747.85467342883,2317.607453683202,2.04860174482241,568.2595478692247,svp_dim82_seed5001.txt,ok,
82,5001,bkz20,20,4747.85467342883,2317.607453683202,2.04860174482241,568.2595478692247,svp_dim82_seed5001.txt,ok,
82,5001,bkz20_30,20+30,4747.85467342883,2317.607453683202,2.04860174482241,568.2595478692247,svp_dim82_seed5001.txt,ok,
82,5001,bkz20_30_40,20+30+40,4747.85467342883,2317.607453683202,2.04860174482241,568.2595478692247,svp_dim82_seed5001.txt,ok,
82,8449,lll,LLL,4440.562239176476,2318.5552274654074,1.9152281500884496,568.2930744974163,svp_dim82_seed8449.txt,ok,
82,8449,bkz20,20,4440.562239176476,2318.5552274654074,1.9152281500884496,568.2930744974163,svp_dim82_seed8449.txt,ok,
82,8449,bkz20_30,20+30,4440.562239176476,2318.5552274654074,1.9152281500884496,568.2930744974163,svp_dim82_seed8449.txt,ok,
82,8449,bkz20_30_40,20+30+40,4440.562239176476,2318.5552274654074,1.9152281500884496,568.2930744974163,svp_dim82_seed8449.txt,ok,
82,6917,lll,LLL,4716.6462661514015,2309.344149503294,2.042418089640681,567.9666588480078,svp_dim82_seed6917.txt,ok,
82,6917,bkz20,20,4716.6462661514015,2309.344149503294,2.042418089640681,567.9666588480078,svp_dim82_seed6917.txt,ok,
82,6917,bkz20_30,20+30,4674.894223402277,2309.344149503294,2.024338479133904,567.9666588480078,svp_dim82_seed6917.txt,ok,
82,6917,bkz20_30_40,20+30+40,4307.9505568193335,2309.344149503294,1.8654432938225818,567.9666588480078,svp_dim82_seed6917.txt,ok,
83,0,lll,LLL,5121.187167054134,2320.7972537311853,2.2066499599741918,574.828501899008,svp_dim83_seed0.txt,ok,
83,0,bkz20,20,5028.606765297918,2320.7972537311853,2.166758322905347,574.828501899008,svp_dim83_seed0.txt,ok,
83,0,bkz20_30,20+30,5028.606765297918,2320.7972537311853,2.166758322905347,574.828501899008,svp_dim83_seed0.txt,ok,
83,0,bkz20_30_40,20+30+40,5028.606765297918,2320.7972537311853,2.166758322905347,574.828501899008,svp_dim83_seed0.txt,ok,
83,64,lll,LLL,4632.300400449001,2333.9621730115714,1.98473670825257,575.2979960720135,svp_dim83_seed64.txt,ok,
83,64,bkz20,20,4632.300400449001,2333.9621730115714,1.98473670825257,575.2979960720135,svp_dim83_seed64.txt,ok,
83,64,bkz20_30,20+30,4632.300400449001,2333.9621730115714,1.98473670825257,575.2979960720135,svp_dim83_seed64.txt,ok,
83,64,bkz20_30_40,20+30+40,4632.300400449001,2333.9621730115714,1.98473670825257,575.2979960720135,svp_dim83_seed64.txt,ok,
83,1,lll,LLL,4170.256347036715,2321.409972627654,1.79643251136563,574.8504120233184,svp_dim83_seed1.txt,ok,
83,1,bkz20,20,4170.256347036715,2321.409972627654,1.79643251136563,574.8504120233184,svp_dim83_seed1.txt,ok,
83,1,bkz20_30,20+30,4170.256347036715,2321.409972627654,1.79643251136563,574.8504120233184,svp_dim83_seed1.txt,ok,
83,1,bkz20_30_40,20+30+40,4170.256347036715,2321.409972627654,1.79643251136563,574.8504120233184,svp_dim83_seed1.txt,ok,
83,237,lll,LLL,4969.257389188043,2318.157292772076,2.14362390536742,574.7340337247399,svp_dim83_seed237.txt,ok,
83,237,bkz20,20,4969.257389188043,2318.157292772076,2.14362390536742,574.7340337247399,svp_dim83_seed237.txt,ok,
83,237,bkz20_30,20+30,4969.257389188043,2318.157292772076,2.14362390536742,574.7340337247399,svp_dim83_seed237.txt,ok,
83,237,bkz20_30_40,20+30+40,4698.478051454533,2318.157292772076,2.026815896446805,574.7340337247399,svp_dim83_seed237.txt,ok,
83,316,lll,LLL,4413.802782182273,2324.9316663754507,1.8984655962226002,574.9762317153479,svp_dim83_seed316.txt,ok,
83,316,bkz20,20,4413.802782182273,2324.9316663754507,1.8984655962226002,574.9762317153479,svp_dim83_seed316.txt,ok,
83,316,bkz20_30,20+30,4413.802782182273,2324.9316663754507,1.8984655962226002,574.9762317153479,svp_dim83_seed316.txt,ok,
83,316,bkz20_30_40,20+30+40,4413.802782182273,2324.9316663754507,1.8984655962226002,574.9762317153479,svp_dim83_seed316.txt,ok,
83,899,lll,LLL,4582.5957709577615,2328.590851333177,1.9679694989500238,575.1067618300864,svp_dim83_seed899.txt,ok,
83,899,bkz20,20,4582.5957709577615,2328.590851333177,1.9679694989500238,575.1067618300864,svp_dim83_seed899.txt,ok,
83,899,bkz20_30,20+30,4582.5957709577615,2328.590851333177,1.9679694989500238,575.1067618300864,svp_dim83_seed899.txt,ok,
83,899,bkz20_30_40,20+30+40,4582.5957709577615,2328.590851333177,1.9679694989500238,575.1067618300864,svp_dim83_seed899.txt,ok,
83,5121,lll,LLL,3869.6315070042497,2332.31517514124,1.6591374734634279,575.239405114505,svp_dim83_seed5121.txt,ok,
83,5121,bkz20,20,3869.6315070042497,2332.31517514124,1.6591374734634279,575.239405114505,svp_dim83_seed5121.txt,ok,
83,5121,bkz20_30,20+30,3869.6315070042497,2332.31517514124,1.6591374734634279,575.239405114505,svp_dim83_seed5121.txt,ok,
83,5121,bkz20_30_40,20+30+40,3869.6315070042497,2332.31517514124,1.6591374734634279,575.239405114505,svp_dim83_seed5121.txt,ok,
83,5123,lll,LLL,4714.606664399484,2321.8967785819164,2.0304979566227312,574.867815523245,svp_dim83_seed5123.txt,ok,
83,5123,bkz20,20,4714.606664399484,2321.8967785819164,2.0304979566227312,574.867815523245,svp_dim83_seed5123.txt,ok,
83,5123,bkz20_30,20+30,4714.606664399484,2321.8967785819164,2.0304979566227312,574.867815523245,svp_dim83_seed5123.txt,ok,
83,5123,bkz20_30_40,20+30+40,4714.606664399484,2321.8967785819164,2.0304979566227312,574.867815523245,svp_dim83_seed5123.txt,ok,
83,6036,lll,LLL,4562.866861962987,2333.3960974591896,1.9554617696204448,575.2778629395838,svp_dim83_seed6036.txt,ok,
83,6036,bkz20,20,4556.454981671604,2333.3960974591896,1.9527138948389775,575.2778629395838,svp_dim83_seed6036.txt,ok,
83,6036,bkz20_30,20+30,4556.454981671604,2333.3960974591896,1.9527138948389775,575.2778629395838,svp_dim83_seed6036.txt,ok,
83,6036,bkz20_30_40,20+30+40,4556.454981671604,2333.3960974591896,1.9527138948389775,575.2778629395838,svp_dim83_seed6036.txt,ok,
84,0,lll,LLL,4221.7070007284965,2332.7720115561556,1.809738362692487,581.7110274979524,svp_dim84_seed0.txt,ok,
84,0,bkz20,20,4221.7070007284965,2332.7720115561556,1.809738362692487,581.7110274979524,svp_dim84_seed0.txt,ok,
84,0,bkz20_30,20+30,4221.7070007284965,2332.7720115561556,1.809738362692487,581.7110274979524,svp_dim84_seed0.txt,ok,
84,0,bkz20_30_40,20+30+40,4221.7070007284965,2332.7720115561556,1.809738362692487,581.7110274979524,svp_dim84_seed0.txt,ok,
84,1,lll,LLL,4734.694815930588,2340.4730689638914,2.0229648777913947,581.9878755539245,svp_dim84_seed1.txt,ok,
84,1,bkz20,20,4734.694815930588,2340.4730689638914,2.0229648777913947,581.9878755539245,svp_dim84_seed1.txt,ok,
84,1,bkz20_30,20+30,4734.694815930588,2340.4730689638914,2.0229648777913947,581.9878755539245,svp_dim84_seed1.txt,ok,
84,1,bkz20_30_40,20+30+40,4734.694815930588,2340.4730689638914,2.0229648777913947,581.9878755539245,svp_dim84_seed1.txt,ok,
84,2,lll,LLL,4884.400167881411,2345.61886806333,2.0823503060896833,582.1723564834067,svp_dim84_seed2.txt,ok,
84,2,bkz20,20,4884.400167881411,2345.61886806333,2.0823503060896833,582.1723564834067,svp_dim84_seed2.txt,ok,
84,2,bkz20_30,20+30,4884.400167881411,2345.61886806333,2.0823503060896833,582.1723564834067,svp_dim84_seed2.txt,ok,
84,2,bkz20_30_40,20+30+40,4884.400167881411,2345.61886806333,2.0823503060896833,582.1723564834067,svp_dim84_seed2.txt,ok,
84,3,lll,LLL,4494.629795656148,2344.34942901281,1.9172183719851041,582.126883731314,svp_dim84_seed3.txt,ok,
84,3,bkz20,20,4494.629795656148,2344.34942901281,1.9172183719851041,582.126883731314,svp_dim84_seed3.txt,ok,
84,3,bkz20_30,20+30,4494.629795656148,2344.34942901281,1.9172183719851041,582.126883731314,svp_dim84_seed3.txt,ok,
84,3,bkz20_30_40,20+30+40,4494.629795656148,2344.34942901281,1.9172183719851041,582.126883731314,svp_dim84_seed3.txt,ok,
84,9,lll,LLL,5147.120262826584,2339.503694609237,2.200090675080681,581.9530773268951,svp_dim84_seed9.txt,ok,
84,9,bkz20,20,5147.120262826584,2339.503694609237,2.200090675080681,581.9530773268951,svp_dim84_seed9.txt,ok,
84,9,bkz20_30,20+30,5078.361152970513,2339.503694609237,2.1707002064891983,581.9530773268951,svp_dim84_seed9.txt,ok,
84,9,bkz20_30_40,20+30+40,4996.918050158517,2339.503694609237,2.135888078173411,581.9530773268951,svp_dim84_seed9.txt,ok,
84,311,lll,LLL,4668.5654113442615,2335.5179520145853,1.99894220779473,581.8098469915615,svp_dim84_seed311.txt,ok,
84,311,bkz20,20,4668.5654113442615,2335.5179520145853,1.99894220779473,581.8098469915615,svp_dim84_seed311.txt,ok,
84,311,bkz20_30,20+30,4668.5654113442615,2335.5179520145853,1.99894220779473,581.8098469915615,svp_dim84_seed311.txt,ok,
84,311,bkz20_30_40,20+30+40,4668.5654113442615,2335.5179520145853,1.99894220779473,581.8098469915615,svp_dim84_seed311.txt,ok,
84,673,lll,LLL,4667.763383034749,2345.7603033491123,1.9898722714211008,582.1774213326015,svp_dim84_seed673.txt,ok,
84,673,bkz20,20,4667.763383034749,2345.7603033491123,1.9898722714211008,582.1774213326015,svp_dim84_seed673.txt,ok,
84,673,bkz20_30,20+30,4667.763383034749,2345.7603033491123,1.9898722714211008,582.1774213326015,svp_dim84_seed673.txt,ok,
84,673,bkz20_30_40,20+30+40,4667.763383034749,2345.7603033491123,1.9898722714211008,582.1774213326015,svp_dim84_seed673.txt,ok,
